onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig	subject	run	phase	run_onset
65.015178569	5	suppress	negative	47	n/a	n/a	6	65.0152	5.0	suppr_neg	n/a	16	1	1	65.015178569
77.013925067	5	suppress	negative	49	n/a	n/a	7	77.0139	5.0	suppr_neg	n/a	16	1	1	77.013925067
89.012716162	5	attend	neutral	93	n/a	n/a	8	89.0127	5.0	att_neut	n/a	16	1	1	89.012716162
99.003316427	5	attend	negative	21	n/a	n/a	9	99.0033	5.0	att_neg	n/a	16	1	1	99.003316427
111.002027225	5	attend	negative	25	n/a	n/a	10	111.002	5.0	att_neg	n/a	16	1	1	111.002027225
127.017099961	5	suppress	negative	57	n/a	n/a	11	127.0171	5.0	suppr_neg	n/a	16	1	1	127.017099961
141.007264945	5	attend	neutral	83	n/a	n/a	12	141.0073	5.0	att_neut	n/a	16	1	1	141.007264945
151.014560557	5	attend	negative	23	n/a	n/a	13	151.0146	5.0	att_neg	n/a	16	1	1	151.014560557
170.016763735	5	attend	neutral	92	n/a	n/a	14	170.0168	5.0	att_neut	n/a	16	1	1	170.016763735
183.01125942	5	attend	negative	27	n/a	n/a	15	183.0113	5.0	att_neg	n/a	16	1	1	183.01125942
194.014378627	5	attend	neutral	100	n/a	n/a	16	194.0144	5.0	att_neut	n/a	16	1	1	194.014378627
205.017297959	5	attend	neutral	85	n/a	n/a	17	205.0173	5.0	att_neut	n/a	16	1	1	205.017297959
217.01598387	5	suppress	negative	60	n/a	n/a	18	217.016	5.0	suppr_neg	n/a	16	1	1	217.01598387
233.014383301	5	attend	neutral	95	n/a	n/a	19	233.0144	5.0	att_neut	n/a	16	1	1	233.014383301
248.017093575	5	attend	negative	40	n/a	n/a	20	248.0171	5.0	att_neg	n/a	16	1	1	248.017093575
259.003392309	5	suppress	negative	52	n/a	n/a	21	259.0034	5.0	suppr_neg	n/a	16	1	1	259.003392309
272.014431585	5	attend	neutral	99	n/a	n/a	22	272.0144	5.0	att_neut	n/a	16	1	1	272.014431585
285.00905381	5	attend	neutral	82	n/a	n/a	23	285.0091	5.0	att_neut	n/a	16	1	1	285.00905381
297.007759219	5	suppress	negative	43	n/a	n/a	24	297.0078	5.0	suppr_neg	n/a	16	1	1	297.007759219
309.00663046	5	attend	negative	37	n/a	n/a	25	309.0066	5.0	att_neg	n/a	16	1	1	309.00663046
320.009574489	5	suppress	negative	56	n/a	n/a	26	320.0096	5.0	suppr_neg	n/a	16	1	1	320.009574489
339.011812174	5	suppress	negative	44	n/a	n/a	27	339.0118	5.0	suppr_neg	n/a	16	1	1	339.011812174
353.001990525	5	attend	negative	30	n/a	n/a	28	353.002	5.0	att_neg	n/a	16	1	1	353.001990525
367.008892233	5	attend	negative	39	n/a	n/a	29	367.0089	5.0	att_neg	n/a	16	1	1	367.008892233
380.003344877	5	attend	neutral	96	n/a	n/a	30	380.0033	5.0	att_neut	n/a	16	1	1	380.003344877
401.011522835	5	attend	neutral	94	n/a	n/a	1	1.0115	5.0	att_neut	n/a	16	2	1	1.011522835
415.001922897	5	attend	negative	24	n/a	n/a	2	15.0019	5.0	att_neg	n/a	16	2	1	15.001922897
429.008653083	5	attend	negative	34	n/a	n/a	3	29.0087	5.0	att_neg	n/a	16	2	1	29.008653083
441.007544669	5	suppress	negative	58	n/a	n/a	4	41.0075	5.0	suppr_neg	n/a	16	2	1	41.007544669
453.006230902	5	suppress	negative	51	n/a	n/a	5	53.0062	5.0	suppr_neg	n/a	16	2	1	53.006230902
469.004588587	5	attend	negative	26	n/a	n/a	6	69.0046	5.0	att_neg	n/a	16	2	1	69.004588587
483.011471764	5	suppress	negative	48	n/a	n/a	7	83.0115	5.0	suppr_neg	n/a	16	2	1	83.011471764
500.005385124	5	attend	neutral	91	n/a	n/a	8	100.0054	5.0	att_neut	n/a	16	2	1	100.005385124
511.008513822	5	attend	neutral	88	n/a	n/a	9	111.0085	5.0	att_neut	n/a	16	2	1	111.008513822
521.015946616	5	suppress	negative	54	n/a	n/a	10	121.0159	5.0	suppr_neg	n/a	16	2	1	121.015946616
539.005675171	5	attend	negative	28	n/a	n/a	11	139.0057	5.0	att_neg	n/a	16	2	1	139.005675171
550.008639418	5	attend	neutral	84	n/a	n/a	12	150.0086	5.0	att_neut	n/a	16	2	1	150.008639418
563.003065406	5	suppress	negative	55	n/a	n/a	13	163.0031	5.0	suppr_neg	n/a	16	2	1	163.003065406
576.014145526	5	attend	neutral	89	n/a	n/a	14	176.0141	5.0	att_neut	n/a	16	2	1	176.014145526
588.013021315	5	attend	neutral	98	n/a	n/a	15	188.013	5.0	att_neut	n/a	16	2	1	188.013021315
601.00751372	5	attend	negative	31	n/a	n/a	16	201.0075	5.0	att_neg	n/a	16	2	1	201.00751372
612.01058204	5	attend	neutral	81	n/a	n/a	17	212.0106	5.0	att_neut	n/a	16	2	1	212.01058204
625.004945371	5	attend	negative	32	n/a	n/a	18	225.0049	5.0	att_neg	n/a	16	2	1	225.004945371
640.007538093	5	attend	neutral	86	n/a	n/a	19	240.0075	5.0	att_neut	n/a	16	2	1	240.007538093
652.006322438	5	suppress	negative	46	n/a	n/a	20	252.0063	5.0	suppr_neg	n/a	16	2	1	252.006322438
663.009453924	5	attend	negative	29	n/a	n/a	21	263.0095	5.0	att_neg	n/a	16	2	1	263.009453924
676.004041621	5	attend	negative	35	n/a	n/a	22	276.004	5.0	att_neg	n/a	16	2	1	276.004041621
692.002294808	5	attend	neutral	90	n/a	n/a	23	292.0023	5.0	att_neut	n/a	16	2	1	292.002294808
707.004818022	5	suppress	negative	59	n/a	n/a	24	307.0048	5.0	suppr_neg	n/a	16	2	1	307.004818022
719.00365851	5	suppress	negative	50	n/a	n/a	25	319.0037	5.0	suppr_neg	n/a	16	2	1	319.00365851
732.014685826	5	suppress	negative	41	n/a	n/a	26	332.0147	5.0	suppr_neg	n/a	16	2	1	332.014685826
744.013511966	5	suppress	negative	45	n/a	n/a	27	344.0135	5.0	suppr_neg	n/a	16	2	1	344.013511966
755.016550709	5	attend	negative	33	n/a	n/a	28	355.0166	5.0	att_neg	n/a	16	2	1	355.016550709
765.007229792	5	attend	neutral	87	n/a	n/a	29	365.0072	5.0	att_neut	n/a	16	2	1	365.007229792
781.00557343	5	attend	negative	22	n/a	n/a	30	381.0056	5.0	att_neg	n/a	16	2	1	381.00557343
1.01183885	5	attend	neutral	87	n/a	n/a	1	1.0118	5.0	att_neut	n/a	17	1	1	1.01183885
15.002153204	5	attend	negative	71	n/a	n/a	2	15.0022	5.0	att_neg	n/a	17	1	1	15.002153204
29.008912811	5	attend	negative	77	n/a	n/a	3	29.0089	5.0	att_neg	n/a	17	1	1	29.008912811
41.007774615	5	suppress	negative	15	n/a	n/a	4	41.0078	5.0	suppr_neg	n/a	17	1	1	41.007774615
53.006507542	5	suppress	negative	5	n/a	n/a	5	53.0065	5.0	suppr_neg	n/a	17	1	1	53.006507542
69.004781186	5	attend	negative	64	n/a	n/a	6	69.0048	5.0	att_neg	n/a	17	1	1	69.004781186
83.011735002	5	suppress	negative	3	n/a	n/a	7	83.0117	5.0	suppr_neg	n/a	17	1	1	83.011735002
100.005776016	5	attend	neutral	97	n/a	n/a	8	100.0058	5.0	att_neut	n/a	17	1	1	100.005776016
111.008857992	5	attend	neutral	93	n/a	n/a	9	111.0089	5.0	att_neut	n/a	17	1	1	111.008857992
121.016153714	5	suppress	negative	19	n/a	n/a	10	121.0162	5.0	suppr_neg	n/a	17	1	1	121.016153714
139.005924161	5	attend	negative	68	n/a	n/a	11	139.0059	5.0	att_neg	n/a	17	1	1	139.005924161
150.009007245	5	attend	neutral	90	n/a	n/a	12	150.009	5.0	att_neut	n/a	17	1	1	150.009007245
163.003413235	5	suppress	negative	2	n/a	n/a	13	163.0034	5.0	suppr_neg	n/a	17	1	1	163.003413235
176.014513529	5	attend	neutral	84	n/a	n/a	14	176.0145	5.0	att_neut	n/a	17	1	1	176.014513529
188.013448562	5	attend	neutral	100	n/a	n/a	15	188.0134	5.0	att_neut	n/a	17	1	1	188.013448562
201.007849853	5	attend	negative	65	n/a	n/a	16	201.0078	5.0	att_neg	n/a	17	1	1	201.007849853
212.010922814	5	attend	neutral	83	n/a	n/a	17	212.0109	5.0	att_neut	n/a	17	1	1	212.010922814
225.005391991	5	attend	negative	69	n/a	n/a	18	225.0054	5.0	att_neg	n/a	17	1	1	225.005391991
240.007889986	5	attend	neutral	92	n/a	n/a	19	240.0079	5.0	att_neut	n/a	17	1	1	240.007889986
252.006715027	5	suppress	negative	10	n/a	n/a	20	252.0067	5.0	suppr_neg	n/a	17	1	1	252.006715027
263.009852561	5	attend	negative	75	n/a	n/a	21	263.0099	5.0	att_neg	n/a	17	1	1	263.009852561
276.004309251	5	attend	negative	70	n/a	n/a	22	276.0043	5.0	att_neg	n/a	17	1	1	276.004309251
292.002484237	5	attend	neutral	95	n/a	n/a	23	292.0025	5.0	att_neut	n/a	17	1	1	292.002484237
307.005191312	5	suppress	negative	14	n/a	n/a	24	307.0052	5.0	suppr_neg	n/a	17	1	1	307.005191312
319.005793222	5	suppress	negative	16	n/a	n/a	25	319.0058	5.0	suppr_neg	n/a	17	1	1	319.005793222
332.015083297	5	suppress	negative	1	n/a	n/a	26	332.0151	5.0	suppr_neg	n/a	17	1	1	332.015083297
344.013803848	5	suppress	negative	11	n/a	n/a	27	344.0138	5.0	suppr_neg	n/a	17	1	1	344.013803848
355.0170042	5	attend	negative	62	n/a	n/a	28	355.017	5.0	att_neg	n/a	17	1	1	355.0170042
365.007449382	5	attend	neutral	88	n/a	n/a	29	365.0074	5.0	att_neut	n/a	17	1	1	365.007449382
381.005836524	5	attend	negative	74	n/a	n/a	30	381.0058	5.0	att_neg	n/a	17	1	1	381.005836524
401.003496836	5	attend	negative	66	n/a	n/a	1	1.0035	5.0	att_neg	n/a	17	2	1	1.003496836
413.002208979	5	attend	neutral	99	n/a	n/a	2	13.0022	5.0	att_neut	n/a	17	2	1	13.002208979
429.017179839	5	attend	negative	72	n/a	n/a	3	29.0172	5.0	att_neg	n/a	17	2	1	29.017179839
443.007463008	5	suppress	negative	7	n/a	n/a	4	43.0075	5.0	suppr_neg	n/a	17	2	1	43.007463008
453.014748255	5	suppress	negative	17	n/a	n/a	5	53.0147	5.0	suppr_neg	n/a	17	2	1	53.014748255
465.013446774	5	suppress	negative	4	n/a	n/a	6	65.0134	5.0	suppr_neg	n/a	17	2	1	65.013446774
477.0121688	5	suppress	negative	20	n/a	n/a	7	77.0122	5.0	suppr_neg	n/a	17	2	1	77.0121688
489.010999514	5	attend	neutral	89	n/a	n/a	8	89.011	5.0	att_neut	n/a	17	2	1	89.010999514
499.001573861	5	attend	negative	63	n/a	n/a	9	99.0016	5.0	att_neg	n/a	17	2	1	99.001573861
511.017034277	5	attend	negative	76	n/a	n/a	10	111.017	5.0	att_neg	n/a	17	2	1	111.017034277
527.01531813	5	suppress	negative	8	n/a	n/a	11	127.0153	5.0	suppr_neg	n/a	17	2	1	127.01531813
541.005683107	5	attend	neutral	96	n/a	n/a	12	141.0057	5.0	att_neut	n/a	17	2	1	141.005683107
551.012893153	5	attend	negative	80	n/a	n/a	13	151.0129	5.0	att_neg	n/a	17	2	1	151.012893153
570.015057181	5	attend	neutral	98	n/a	n/a	14	170.0151	5.0	att_neut	n/a	17	2	1	170.015057181
583.009625673	5	attend	negative	78	n/a	n/a	15	183.0096	5.0	att_neg	n/a	17	2	1	183.009625673
594.012494193	5	attend	neutral	94	n/a	n/a	16	194.0125	5.0	att_neut	n/a	17	2	1	194.012494193
605.01554823	5	attend	neutral	86	n/a	n/a	17	205.0155	5.0	att_neut	n/a	17	2	1	205.01554823
617.014313475	5	suppress	negative	9	n/a	n/a	18	217.0143	5.0	suppr_neg	n/a	17	2	1	217.014313475
633.012763721	5	attend	neutral	85	n/a	n/a	19	233.0128	5.0	att_neut	n/a	17	2	1	233.012763721
648.015325005	5	attend	negative	73	n/a	n/a	20	248.0153	5.0	att_neg	n/a	17	2	1	248.015325005
659.001817107	5	suppress	negative	13	n/a	n/a	21	259.0018	5.0	suppr_neg	n/a	17	2	1	259.001817107
672.01279482	5	attend	neutral	91	n/a	n/a	22	272.0128	5.0	att_neut	n/a	17	2	1	272.01279482
685.007382564	5	attend	neutral	81	n/a	n/a	23	285.0074	5.0	att_neut	n/a	17	2	1	285.007382564
697.006075634	5	suppress	negative	6	n/a	n/a	24	297.0061	5.0	suppr_neg	n/a	17	2	1	297.006075634
709.004867081	5	attend	negative	67	n/a	n/a	25	309.0049	5.0	att_neg	n/a	17	2	1	309.004867081
720.00784607	5	suppress	negative	12	n/a	n/a	26	320.0078	5.0	suppr_neg	n/a	17	2	1	320.00784607
739.010149824	5	suppress	negative	18	n/a	n/a	27	339.0101	5.0	suppr_neg	n/a	17	2	1	339.010149824
753.016940406	5	attend	negative	61	n/a	n/a	28	353.0169	5.0	att_neg	n/a	17	2	1	353.016940406
767.007223237	5	attend	negative	79	n/a	n/a	29	367.0072	5.0	att_neg	n/a	17	2	1	367.007223237
780.001778854	5	attend	neutral	82	n/a	n/a	30	380.0018	5.0	att_neut	n/a	17	2	1	380.001778854
1.003733064	5	attend	neutral	111	n/a	n/a	1	1.0037	5.0	att_neut	n/a	18	1	1	1.003733064
15.010536083	5	attend	negative	17	n/a	n/a	2	15.0105	5.0	att_neg	n/a	18	1	1	15.010536083
29.017460011	5	attend	negative	14	n/a	n/a	3	29.0175	5.0	att_neg	n/a	18	1	1	29.017460011
41.016231567	5	suppress	negative	40	n/a	n/a	4	41.0162	5.0	suppr_neg	n/a	18	1	1	41.016231567
53.01497425	5	suppress	negative	36	n/a	n/a	5	53.015	5.0	suppr_neg	n/a	18	1	1	53.01497425
69.013294392	5	attend	negative	10	n/a	n/a	6	69.0133	5.0	att_neg	n/a	18	1	1	69.013294392
83.003549477	5	suppress	negative	23	n/a	n/a	7	83.0035	5.0	suppr_neg	n/a	18	1	1	83.003549477
100.014117924	5	attend	neutral	112	n/a	n/a	8	100.0141	5.0	att_neut	n/a	18	1	1	100.014117924
111.017282129	5	attend	neutral	113	n/a	n/a	9	111.0173	5.0	att_neut	n/a	18	1	1	111.017282129
121.007946385	5	suppress	negative	27	n/a	n/a	10	121.0079	5.0	suppr_neg	n/a	18	1	1	121.007946385
139.014452478	5	attend	negative	11	n/a	n/a	11	139.0145	5.0	att_neg	n/a	18	1	1	139.014452478
150.017470045	5	attend	neutral	117	n/a	n/a	12	150.0175	5.0	att_neut	n/a	18	1	1	150.017470045
163.012015338	5	suppress	negative	39	n/a	n/a	13	163.012	5.0	suppr_neg	n/a	18	1	1	163.012015338
176.006393602	5	attend	neutral	101	n/a	n/a	14	176.0064	5.0	att_neut	n/a	18	1	1	176.006393602
188.005279662	5	attend	neutral	120	n/a	n/a	15	188.0053	5.0	att_neut	n/a	18	1	1	188.005279662
201.016365692	5	attend	negative	19	n/a	n/a	16	201.0164	5.0	att_neg	n/a	18	1	1	201.016365692
212.00255342	5	attend	neutral	106	n/a	n/a	17	212.0026	5.0	att_neut	n/a	18	1	1	212.00255342
225.013852564	5	attend	negative	4	n/a	n/a	18	225.0139	5.0	att_neg	n/a	18	1	1	225.013852564
240.01652629	5	attend	neutral	104	n/a	n/a	19	240.0165	5.0	att_neut	n/a	18	1	1	240.01652629
252.01522514	5	suppress	negative	32	n/a	n/a	20	252.0152	5.0	suppr_neg	n/a	18	1	1	252.01522514
263.001472663	5	attend	negative	7	n/a	n/a	21	263.0015	5.0	att_neg	n/a	18	1	1	263.001472663
276.01277774	5	attend	negative	8	n/a	n/a	22	276.0128	5.0	att_neg	n/a	18	1	1	276.01277774
292.011125854	5	attend	neutral	105	n/a	n/a	23	292.0111	5.0	att_neut	n/a	18	1	1	292.011125854
307.013745591	5	suppress	negative	34	n/a	n/a	24	307.0137	5.0	suppr_neg	n/a	18	1	1	307.013745591
319.012336328	5	suppress	negative	33	n/a	n/a	25	319.0123	5.0	suppr_neg	n/a	18	1	1	319.012336328
332.007013716	5	suppress	negative	29	n/a	n/a	26	332.007	5.0	suppr_neg	n/a	18	1	1	332.007013716
344.005645925	5	suppress	negative	28	n/a	n/a	27	344.0056	5.0	suppr_neg	n/a	18	1	1	344.005645925
355.008661874	5	attend	negative	15	n/a	n/a	28	355.0087	5.0	att_neg	n/a	18	1	1	355.008661874
365.016010408	5	attend	neutral	115	n/a	n/a	29	365.016	5.0	att_neut	n/a	18	1	1	365.016010408
381.014367425	5	attend	negative	20	n/a	n/a	30	381.0144	5.0	att_neg	n/a	18	1	1	381.014367425
401.003570886	5	attend	negative	16	n/a	n/a	1	1.0036	5.0	att_neg	n/a	18	2	1	1.003570886
413.002266797	5	attend	neutral	108	n/a	n/a	2	13.0023	5.0	att_neut	n/a	18	2	1	13.002266797
429.017387397	5	attend	negative	13	n/a	n/a	3	29.0174	5.0	att_neg	n/a	18	2	1	29.017387397
443.007613556	5	suppress	negative	22	n/a	n/a	4	43.0076	5.0	suppr_neg	n/a	18	2	1	43.007613556
453.014919749	5	suppress	negative	25	n/a	n/a	5	53.0149	5.0	suppr_neg	n/a	18	2	1	53.014919749
465.013595579	5	suppress	negative	35	n/a	n/a	6	65.0136	5.0	suppr_neg	n/a	18	2	1	65.013595579
477.012275997	5	suppress	negative	26	n/a	n/a	7	77.0123	5.0	suppr_neg	n/a	18	2	1	77.012275997
489.01108846	5	attend	neutral	119	n/a	n/a	8	89.0111	5.0	att_neut	n/a	18	2	1	89.01108846
499.00179487	5	attend	negative	3	n/a	n/a	9	99.0018	5.0	att_neg	n/a	18	2	1	99.00179487
511.017220145	5	attend	negative	1	n/a	n/a	10	111.0172	5.0	att_neg	n/a	18	2	1	111.017220145
527.015545106	5	suppress	negative	31	n/a	n/a	11	127.0155	5.0	suppr_neg	n/a	18	2	1	127.015545106
541.005754954	5	attend	neutral	110	n/a	n/a	12	141.0058	5.0	att_neut	n/a	18	2	1	141.005754954
551.013025877	5	attend	negative	12	n/a	n/a	13	151.013	5.0	att_neg	n/a	18	2	1	151.013025877
570.015168097	5	attend	neutral	114	n/a	n/a	14	170.0152	5.0	att_neut	n/a	18	2	1	170.015168097
583.009777833	5	attend	negative	18	n/a	n/a	15	183.0098	5.0	att_neg	n/a	18	2	1	183.009777833
594.012715785	5	attend	neutral	116	n/a	n/a	16	194.0127	5.0	att_neut	n/a	18	2	1	194.012715785
605.015804087	5	attend	neutral	107	n/a	n/a	17	205.0158	5.0	att_neut	n/a	18	2	1	205.015804087
617.014582516	5	suppress	negative	38	n/a	n/a	18	217.0146	5.0	suppr_neg	n/a	18	2	1	217.014582516
633.012934358	5	attend	neutral	103	n/a	n/a	19	233.0129	5.0	att_neut	n/a	18	2	1	233.012934358
648.015541016	5	attend	negative	2	n/a	n/a	20	248.0155	5.0	att_neg	n/a	18	2	1	248.015541016
659.001812497	5	suppress	negative	30	n/a	n/a	21	259.0018	5.0	suppr_neg	n/a	18	2	1	259.001812497
672.013035926	5	attend	neutral	118	n/a	n/a	22	272.013	5.0	att_neut	n/a	18	2	1	272.013035926
685.007487209	5	attend	neutral	102	n/a	n/a	23	285.0075	5.0	att_neut	n/a	18	2	1	285.007487209
697.006324524	5	suppress	negative	21	n/a	n/a	24	297.0063	5.0	suppr_neg	n/a	18	2	1	297.006324524
709.004899259	5	attend	negative	5	n/a	n/a	25	309.0049	5.0	att_neg	n/a	18	2	1	309.004899259
720.008068937	5	suppress	negative	24	n/a	n/a	26	320.0081	5.0	suppr_neg	n/a	18	2	1	320.008068937
739.010172808	5	suppress	negative	37	n/a	n/a	27	339.0102	5.0	suppr_neg	n/a	18	2	1	339.010172808
753.017115227	5	attend	negative	9	n/a	n/a	28	353.0171	5.0	att_neg	n/a	18	2	1	353.017115227
767.007320363	5	attend	negative	6	n/a	n/a	29	367.0073	5.0	att_neg	n/a	18	2	1	367.007320363
780.001828654	5	attend	neutral	109	n/a	n/a	30	380.0018	5.0	att_neut	n/a	18	2	1	380.001828654
